"DZ_CODE","UR8FOLD","URNAME","Area Name","Council Area","Population","Area Sq Km","People per Sq Km","Overall_SIMD16_rank"
"S01006517",1,"Large Urban Areas","Cults, Bieldside and Milltimber West - 05","Aberdeen City","1052",10.44454,100.722482751754,5843
"S01006518",1,"Large Urban Areas","Cults, Bieldside and Milltimber East - 01","Aberdeen City","664",0.51923,1278.81670935809,6607
"S01006519",1,"Large Urban Areas","Cults, Bieldside and Milltimber East - 02","Aberdeen City","941",0.30402,3095.1911058483,6404
"S01006520",1,"Large Urban Areas","Cults, Bieldside and Milltimber East - 03","Aberdeen City","875",0.20064,4361.04465709729,6456
"S01006521",1,"Large Urban Areas","Cults, Bieldside and Milltimber East - 04","Aberdeen City","793",1.47382,538.057564695824,6517
"S01006522",1,"Large Urban Areas","Cults, Bieldside and Milltimber East - 05","Aberdeen City","675",0.3787,1782.41351993663,6785
"S01006523",1,"Large Urban Areas","Cults, Bieldside and Milltimber East - 06","Aberdeen City","957",0.28754,3328.23259372609,6496
"S01006524",1,"Large Urban Areas","Cults, Bieldside and Milltimber East - 07","Aberdeen City","1056",1.75171,602.839511106291,3982
"S01006525",1,"Large Urban Areas","Cults, Bieldside and Milltimber East - 08","Aberdeen City","904",0.35944,2515.02336968618,6333
"S01006526",1,"Large Urban Areas","Garthdee - 01","Aberdeen City","924",0.11193,8255.15947467167,2599
"S01006527",1,"Large Urban Areas","Garthdee - 02","Aberdeen City","756",0.15624,4838.70967741935,1957
"S01006528",1,"Large Urban Areas","Garthdee - 03","Aberdeen City","1154",0.4613,2501.62584001734,3912
"S01006529",1,"Large Urban Areas","Garthdee - 04","Aberdeen City","932",0.46428,2007.40932196089,4128
"S01006530",1,"Large Urban Areas","Garthdee - 05","Aberdeen City","785",0.13004,6036.60412180867,2531
"S01006531",1,"Large Urban Areas","Garthdee - 06","Aberdeen City","946",0.16993,5566.99817571941,2240
"S01006532",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield East - 01","Aberdeen City","793",0.17284,4588.05831983337,6177
"S01006533",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield East - 02","Aberdeen City","717",0.1724,4158.93271461717,6930
"S01006534",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield East - 03","Aberdeen City","956",0.19233,4970.62340768471,6908
"S01006535",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield East - 04","Aberdeen City","1046",0.14606,7161.44050390251,6796
"S01006536",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield East - 05","Aberdeen City","1003",0.15409,6509.18294503212,6693
"S01006537",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield South - 01","Aberdeen City","920",0.26501,3471.56711067507,6538
"S01006538",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield South - 02","Aberdeen City","548",0.15918,3442.64354818445,6529
"S01006539",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield South - 03","Aberdeen City","781",0.14549,5368.06653378239,6823
"S01006540",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield South - 04","Aberdeen City","933",0.30634,3045.63556832278,6427
"S01006541",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield South - 05","Aberdeen City","864",0.23214,3721.89196174722,6824
"S01006542",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield North - 01","Aberdeen City","1131",0.46859,2413.62385027423,6891
"S01006543",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield North - 02","Aberdeen City","792",0.2046,3870.96774193548,6419
"S01006544",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield North - 03","Aberdeen City","1283",0.32585,3937.39450667485,6804
"S01006545",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield North - 04","Aberdeen City","1120",0.25667,4363.57969377021,6486
"S01006546",1,"Large Urban Areas","Braeside, Mannofield, Broomhill and Seafield North - 05","Aberdeen City","624",0.1605,3887.85046728972,6884
"S01006547",1,"Large Urban Areas","Hazlehead - 01","Aberdeen City","1242",7.24421,171.447266161528,3598
"S01006548",1,"Large Urban Areas","Hazlehead - 02","Aberdeen City","658",0.1699,3872.86639199529,6570
"S01006549",1,"Large Urban Areas","Hazlehead - 03","Aberdeen City","796",0.42443,1875.45649459275,6766
"S01006550",1,"Large Urban Areas","Hazlehead - 04","Aberdeen City","900",0.32583,2762.17659515698,6892
"S01006551",1,"Large Urban Areas","Hazlehead - 05","Aberdeen City","704",0.62828,1120.51951359267,1901
"S01006552",1,"Large Urban Areas","Hazlehead - 06","Aberdeen City","884",0.20554,4300.86601148195,6047
"S01006553",1,"Large Urban Areas","Summerhill - 01","Aberdeen City","903",0.28341,3186.1966761935,4820
"S01006554",1,"Large Urban Areas","Summerhill - 02","Aberdeen City","777",0.22288,3486.18090452261,4290
"S01006555",1,"Large Urban Areas","Summerhill - 03","Aberdeen City","732",0.31418,2329.87459418168,1605
"S01006556",1,"Large Urban Areas","Summerhill - 04","Aberdeen City","804",0.22743,3535.15367365783,2592
"S01006557",1,"Large Urban Areas","Summerhill - 05","Aberdeen City","679",0.08377,8105.52703831921,1757
"S01006558",1,"Large Urban Areas","Midstocket - 01","Aberdeen City","596",0.15291,3897.71761166699,6587
"S01006559",1,"Large Urban Areas","Midstocket - 02","Aberdeen City","601",0.11298,5319.52557974863,6958
"S01006560",1,"Large Urban Areas","Midstocket - 03","Aberdeen City","1018",0.17918,5681.43766045318,6817
"S01006561",1,"Large Urban Areas","Midstocket - 04","Aberdeen City","728",0.13285,5479.86450884456,6975
"S01006562",1,"Large Urban Areas","Midstocket - 05","Aberdeen City","972",0.31781,3058.43113810138,5133
"S01006563",1,"Large Urban Areas","Midstocket - 06","Aberdeen City","677",0.64901,1043.12722454199,5484
"S01006564",1,"Large Urban Areas","Rosemount - 01","Aberdeen City","1007",0.1051,9581.351094196,2834
"S01006565",1,"Large Urban Areas","Rosemount - 02","Aberdeen City","1000",0.05312,18825.3012048193,3870
"S01006566",1,"Large Urban Areas","Rosemount - 03","Aberdeen City","761",0.08824,8624.20670897552,6265
"S01006567",1,"Large Urban Areas","Rosemount - 04","Aberdeen City","744",0.05697,13059.505002633,2616
"S01006568",1,"Large Urban Areas","Rosemount - 05","Aberdeen City","921",0.07148,12884.7229994404,6507
"S01006569",1,"Large Urban Areas","Rosemount - 06","Aberdeen City","561",0.05658,9915.16436903499,6303
"S01006570",1,"Large Urban Areas","Rosemount - 07","Aberdeen City","739",0.11476,6439.52596723597,6946
"S01006571",1,"Large Urban Areas","West End North - 01","Aberdeen City","911",0.40236,2264.14156476787,6244
"S01006572",1,"Large Urban Areas","West End North - 02","Aberdeen City","957",0.36551,2618.25941834697,6889
"S01006573",1,"Large Urban Areas","West End North - 03","Aberdeen City","790",0.12141,6506.87752244461,6949
"S01006574",1,"Large Urban Areas","West End North - 04","Aberdeen City","1017",0.30972,3283.61100348702,6913
"S01006575",1,"Large Urban Areas","West End South - 01","Aberdeen City","981",0.13513,7259.67586768297,6956
"S01006576",1,"Large Urban Areas","West End South - 02","Aberdeen City","730",0.11322,6447.62409468292,6897
"S01006577",1,"Large Urban Areas","West End South - 03","Aberdeen City","814",0.11361,7164.86224804155,6850
"S01006578",1,"Large Urban Areas","West End South - 04","Aberdeen City","1105",0.07303,15130.7681774613,5441
"S01006579",1,"Large Urban Areas","West End South - 05","Aberdeen City","1048",0.0678,15457.2271386431,6328
"S01006580",1,"Large Urban Areas","West End South - 06","Aberdeen City","724",0.08049,8994.90619952789,6522
"S01006581",1,"Large Urban Areas","West End South - 07","Aberdeen City","949",0.33283,2851.3054712616,6955
"S01006582",1,"Large Urban Areas","City Centre West - 01","Aberdeen City","820",0.14791,5543.91183828003,3356
"S01006583",1,"Large Urban Areas","City Centre West - 02","Aberdeen City","695",0.06273,11079.2284393432,6168
"S01006584",1,"Large Urban Areas","City Centre West - 03","Aberdeen City","612",0.10206,5996.47266313933,6802
"S01006585",1,"Large Urban Areas","City Centre West - 04","Aberdeen City","831",0.09361,8877.25670334366,1842
"S01006586",1,"Large Urban Areas","City Centre West - 05","Aberdeen City","1049",0.29148,3598.87470838479,3290
"S01006587",1,"Large Urban Areas","City Centre East - 01","Aberdeen City","571",0.65531,871.343333689399,1506
"S01006588",1,"Large Urban Areas","City Centre East - 02","Aberdeen City","626",0.06812,9189.66529653553,4362
"S01006589",1,"Large Urban Areas","City Centre East - 03","Aberdeen City","680",0.06911,9839.38648531327,3514
"S01006590",1,"Large Urban Areas","City Centre East - 04","Aberdeen City","801",0.07241,11062.0080099434,3220
"S01006591",1,"Large Urban Areas","Ferryhill North - 01","Aberdeen City","744",0.05753,12932.3831044672,4041
"S01006592",1,"Large Urban Areas","Ferryhill North - 02","Aberdeen City","742",0.08992,8251.7793594306,6803
"S01006593",1,"Large Urban Areas","Ferryhill North - 03","Aberdeen City","837",0.07206,11615.3205661948,6795
"S01006594",1,"Large Urban Areas","Ferryhill North - 04","Aberdeen City","534",0.07496,7123.79935965848,6487
"S01006595",1,"Large Urban Areas","Ferryhill North - 05","Aberdeen City","956",0.07479,12782.4575478005,6095
"S01006596",1,"Large Urban Areas","Ferryhill North - 06","Aberdeen City","784",0.12767,6140.83183206705,6482
"S01006597",1,"Large Urban Areas","Ferryhill North - 07","Aberdeen City","530",0.04962,10681.1769447803,3956
"S01006598",1,"Large Urban Areas","Ferryhill South - 01","Aberdeen City","1017",0.35684,2850.01681425849,6772
"S01006599",1,"Large Urban Areas","Ferryhill South - 02","Aberdeen City","812",0.13487,6020.61244161044,4577
"S01006600",1,"Large Urban Areas","Ferryhill South - 03","Aberdeen City","1238",0.33581,3686.60849885352,6291
"S01006601",1,"Large Urban Areas","Ferryhill South - 04","Aberdeen City","1038",0.12298,8440.39681248983,5426
"S01006602",1,"Large Urban Areas","Ferryhill South - 05","Aberdeen City","896",0.14739,6079.10984462989,6923
"S01006603",1,"Large Urban Areas","Kincorth, Leggart and Nigg North - 01","Aberdeen City","803",0.16094,4989.43705728843,1908
"S01006604",1,"Large Urban Areas","Kincorth, Leggart and Nigg North - 02","Aberdeen City","653",0.14457,4516.84305180881,3246
"S01006605",1,"Large Urban Areas","Kincorth, Leggart and Nigg North - 03","Aberdeen City","781",0.20627,3786.29951035051,1920
"S01006606",1,"Large Urban Areas","Kincorth, Leggart and Nigg North - 04","Aberdeen City","794",0.42939,1849.13481916207,4734
"S01006607",1,"Large Urban Areas","Kincorth, Leggart and Nigg North - 05","Aberdeen City","919",0.19722,4659.77081431903,3677
"S01006608",1,"Large Urban Areas","Kincorth, Leggart and Nigg South - 01","Aberdeen City","1653",5.50984,300.008711686728,5354
"S01006609",1,"Large Urban Areas","Kincorth, Leggart and Nigg South - 02","Aberdeen City","1054",0.18628,5658.14902297616,3473
"S01006610",1,"Large Urban Areas","Kincorth, Leggart and Nigg South - 03","Aberdeen City","431",0.07182,6001.11389585074,2518
"S01006611",1,"Large Urban Areas","Kincorth, Leggart and Nigg South - 04","Aberdeen City","906",0.12818,7068.18536433141,2730
"S01006612",1,"Large Urban Areas","Kincorth, Leggart and Nigg South - 05","Aberdeen City","858",0.15411,5567.45182012848,4796
"S01006613",1,"Large Urban Areas","Cove South - 01","Aberdeen City","591",0.20079,2943.37367398775,6415
"S01006614",1,"Large Urban Areas","Cove South - 02","Aberdeen City","669",0.30771,2174.1249878132,6585
"S01006615",1,"Large Urban Areas","Cove South - 03","Aberdeen City","838",0.15867,5281.40165122581,6525
"S01006616",1,"Large Urban Areas","Cove South - 04","Aberdeen City","747",0.1336,5591.31736526946,6277
"S01006617",1,"Large Urban Areas","Cove South - 05","Aberdeen City","635",0.18078,3512.55669874986,5404
"S01006618",1,"Large Urban Areas","Cove South - 06","Aberdeen City","474",0.14201,3337.79311316104,6232
"S01006619",1,"Large Urban Areas","Cove North - 01","Aberdeen City","869",0.8621,1008.00371186637,5456
"S01006620",1,"Large Urban Areas","Cove North - 02","Aberdeen City","786",0.2084,3771.59309021113,5304
"S01006621",1,"Large Urban Areas","Cove North - 03","Aberdeen City","504",0.08413,5990.72863425651,5027
"S01006622",1,"Large Urban Areas","Cove North - 04","Aberdeen City","663",0.08592,7716.48044692737,6014
"S01006623",1,"Large Urban Areas","Cove North - 05","Aberdeen City","719",5.811,123.730855274479,3012
