FeatureCode,DateCode,Measurement,Units,Value
S01007020,2014,Count,Hectares,40.508
S01007021,2014,Count,Hectares,22.45
S01007022,2014,Count,Hectares,17.135
S01007023,2014,Count,Hectares,3999.026
S01007024,2014,Count,Hectares,7416.409
S01007025,2014,Count,Hectares,24.57
S01007026,2014,Count,Hectares,48.768
S01007027,2014,Count,Hectares,31.214
S01007028,2014,Count,Hectares,5068.402
S01007029,2014,Count,Hectares,4914.495
S01007030,2014,Count,Hectares,28.773
S01007031,2014,Count,Hectares,2421.585
S01007032,2014,Count,Hectares,44.779
S01007033,2014,Count,Hectares,18.822
S01007034,2014,Count,Hectares,14.932
S01007035,2014,Count,Hectares,16.544
S01007036,2014,Count,Hectares,50.563
S01007037,2014,Count,Hectares,23.353
S01007038,2014,Count,Hectares,20.756
S01007039,2014,Count,Hectares,26.61
S01007040,2014,Count,Hectares,36.008
S01007041,2014,Count,Hectares,24.026
S01007042,2014,Count,Hectares,1622.488
S01007043,2014,Count,Hectares,7618.456
S01007044,2014,Count,Hectares,34.545
S01007045,2014,Count,Hectares,6559.211
S01007046,2014,Count,Hectares,3763.126
S01007047,2014,Count,Hectares,6798.351
S01007048,2014,Count,Hectares,6550.853
S01007049,2014,Count,Hectares,31.744
S01007050,2014,Count,Hectares,27.042
S01007051,2014,Count,Hectares,41.18
S01007052,2014,Count,Hectares,1843.096
S01007053,2014,Count,Hectares,3504.342
S01007054,2014,Count,Hectares,34.4
S01007055,2014,Count,Hectares,5574.923
S01007056,2014,Count,Hectares,4040.136
S01007057,2014,Count,Hectares,24.117
S01007058,2014,Count,Hectares,23.637
S01007059,2014,Count,Hectares,83.549
S01007060,2014,Count,Hectares,13.064
S01007061,2014,Count,Hectares,5697.238
S01007062,2014,Count,Hectares,4596.361
S01007063,2014,Count,Hectares,24.471
S01007064,2014,Count,Hectares,3291.091
S01007065,2014,Count,Hectares,1968.113
S01007066,2014,Count,Hectares,4254.487
S01007067,2014,Count,Hectares,15.4
S01007068,2014,Count,Hectares,24.807
S01007069,2014,Count,Hectares,247.71
S01007070,2014,Count,Hectares,20.066
S01007071,2014,Count,Hectares,24.467
S01007072,2014,Count,Hectares,135.709
S01007073,2014,Count,Hectares,88.486
S01007074,2014,Count,Hectares,13.603
S01007075,2014,Count,Hectares,11.845
S01007076,2014,Count,Hectares,11.537
S01007077,2014,Count,Hectares,17.733
S01007078,2014,Count,Hectares,18.756
S01007079,2014,Count,Hectares,25.273
S01007080,2014,Count,Hectares,32.353
S01007081,2014,Count,Hectares,16.355
S01007082,2014,Count,Hectares,8.788
S01007083,2014,Count,Hectares,27.099
S01007084,2014,Count,Hectares,17.856
S01007085,2014,Count,Hectares,21.454
S01007086,2014,Count,Hectares,34.162
S01007087,2014,Count,Hectares,41.025
S01007088,2014,Count,Hectares,14.89
S01007089,2014,Count,Hectares,22.544
S01007090,2014,Count,Hectares,42.647
S01007091,2014,Count,Hectares,25.519
S01007092,2014,Count,Hectares,14.438
S01007093,2014,Count,Hectares,23.894
S01007094,2014,Count,Hectares,27.856
S01007095,2014,Count,Hectares,2458.569
S01007096,2014,Count,Hectares,2693.616
S01007097,2014,Count,Hectares,1769.228
S01007098,2014,Count,Hectares,2043.449
S01007099,2014,Count,Hectares,1134.855
S01007100,2014,Count,Hectares,2342.277
S01007101,2014,Count,Hectares,42.357
S01007102,2014,Count,Hectares,5837.335
S01007103,2014,Count,Hectares,24.262
S01007104,2014,Count,Hectares,3429.728
S01007105,2014,Count,Hectares,13.74
S01007106,2014,Count,Hectares,86.802
S01007107,2014,Count,Hectares,2559.263
S01007108,2014,Count,Hectares,4401.647
S01007109,2014,Count,Hectares,21.659
S01007110,2014,Count,Hectares,32.257
S01007111,2014,Count,Hectares,16.441
S01007112,2014,Count,Hectares,58.678
S01007113,2014,Count,Hectares,22.339
S01007114,2014,Count,Hectares,18.944
S01007115,2014,Count,Hectares,21.212
S01007116,2014,Count,Hectares,29.45
S01007117,2014,Count,Hectares,15.722
S01007118,2014,Count,Hectares,8.935
S01007120,2014,Count,Hectares,29.828
S01007122,2014,Count,Hectares,15.097
S01007123,2014,Count,Hectares,21.56
S01007124,2014,Count,Hectares,15.066
S01007125,2014,Count,Hectares,36.826
S01007127,2014,Count,Hectares,60.499
S01007128,2014,Count,Hectares,15.001
S01007129,2014,Count,Hectares,1166.499
S01007130,2014,Count,Hectares,37.704
S01007131,2014,Count,Hectares,67.149
S01007132,2014,Count,Hectares,26.376
S01007133,2014,Count,Hectares,2071.265
S01007134,2014,Count,Hectares,2003.834
S01007135,2014,Count,Hectares,1414.558
S01007136,2014,Count,Hectares,2703.273
S01007137,2014,Count,Hectares,50.393
S01007138,2014,Count,Hectares,1281.48
S01007139,2014,Count,Hectares,693.218
S01007140,2014,Count,Hectares,3026.914
S01007141,2014,Count,Hectares,1598.668
S01007142,2014,Count,Hectares,33.578
S01007143,2014,Count,Hectares,11.821
S01007145,2014,Count,Hectares,48.117
S01007146,2014,Count,Hectares,20.712
S01007147,2014,Count,Hectares,14.921
S01007148,2014,Count,Hectares,13.409
S01007149,2014,Count,Hectares,12.571
S01007150,2014,Count,Hectares,32.303
S01007151,2014,Count,Hectares,32.013
S01007152,2014,Count,Hectares,16.077
S01007153,2014,Count,Hectares,13.201
S01007154,2014,Count,Hectares,28.109
S01007155,2014,Count,Hectares,10.899
S01007156,2014,Count,Hectares,30.129
S01007157,2014,Count,Hectares,10.713
S01007158,2014,Count,Hectares,20.332
S01007159,2014,Count,Hectares,23.229
S01007160,2014,Count,Hectares,24.495
S01007161,2014,Count,Hectares,15.668
S01007162,2014,Count,Hectares,27.351
S01007163,2014,Count,Hectares,40.158
S01007164,2014,Count,Hectares,12.062
S01007165,2014,Count,Hectares,26.516
S01007166,2014,Count,Hectares,20.258
S01007167,2014,Count,Hectares,35.863
S01007168,2014,Count,Hectares,26.633
S01007169,2014,Count,Hectares,18.178
S01007170,2014,Count,Hectares,4294.799
S01007171,2014,Count,Hectares,3085.018
S01007172,2014,Count,Hectares,2237.422
S01007173,2014,Count,Hectares,17.803
S01007174,2014,Count,Hectares,95.003
S01007175,2014,Count,Hectares,16.47
S01007176,2014,Count,Hectares,16.199
S01007177,2014,Count,Hectares,11.157
S01007178,2014,Count,Hectares,16.608
S01007179,2014,Count,Hectares,80.09
S01007180,2014,Count,Hectares,24.864
S01007181,2014,Count,Hectares,88.431
S01007182,2014,Count,Hectares,41.258
S01007183,2014,Count,Hectares,27.753
S01007184,2014,Count,Hectares,27.768
S01007185,2014,Count,Hectares,18.678
S01007186,2014,Count,Hectares,10.189
S01007187,2014,Count,Hectares,28.569
S01007188,2014,Count,Hectares,7.034
S01007189,2014,Count,Hectares,27.594
S01007190,2014,Count,Hectares,24.062
S01007191,2014,Count,Hectares,9.856
S01007192,2014,Count,Hectares,28.987
S01007193,2014,Count,Hectares,13.328
S01007196,2014,Count,Hectares,13.723
S01007198,2014,Count,Hectares,14.264
S01007199,2014,Count,Hectares,20.196
S01007200,2014,Count,Hectares,24.739
S01007201,2014,Count,Hectares,24.044
S01007202,2014,Count,Hectares,32.148
S01007203,2014,Count,Hectares,12.642
S01007204,2014,Count,Hectares,4151.162
S01007205,2014,Count,Hectares,2654.515
S01007206,2014,Count,Hectares,8.324
S01007207,2014,Count,Hectares,46.001
S01007208,2014,Count,Hectares,19.055
S01007209,2014,Count,Hectares,18.898
S01007210,2014,Count,Hectares,20.11
S01007211,2014,Count,Hectares,59.392
S01007212,2014,Count,Hectares,47.132
S01007213,2014,Count,Hectares,27.785
S01007214,2014,Count,Hectares,9.004
S01007215,2014,Count,Hectares,24.99
S01007216,2014,Count,Hectares,25.68
S01007217,2014,Count,Hectares,27.022
S01007218,2014,Count,Hectares,24.848
S01007219,2014,Count,Hectares,39.884
S01007220,2014,Count,Hectares,16.954
S01007221,2014,Count,Hectares,226.933
S01007222,2014,Count,Hectares,605.334
S01007223,2014,Count,Hectares,93.46
S01007224,2014,Count,Hectares,39.951
S01007225,2014,Count,Hectares,4921.352
S01007226,2014,Count,Hectares,6244.957
S01007227,2014,Count,Hectares,38.017
S01007228,2014,Count,Hectares,4873.027
S01007229,2014,Count,Hectares,9189.893
S01007230,2014,Count,Hectares,34.18
S01007231,2014,Count,Hectares,13.681
S01007232,2014,Count,Hectares,18.188
S01007233,2014,Count,Hectares,31.367
S01007234,2014,Count,Hectares,42.199
S01007235,2014,Count,Hectares,17.729
S01007236,2014,Count,Hectares,17.866
S01007237,2014,Count,Hectares,21.051
S01007238,2014,Count,Hectares,18.494
S01007239,2014,Count,Hectares,86.068
S01007240,2014,Count,Hectares,6146.475
S01007241,2014,Count,Hectares,3651.01
S01007242,2014,Count,Hectares,64.2
S01007243,2014,Count,Hectares,38.379
S01007244,2014,Count,Hectares,3362.423
S01007245,2014,Count,Hectares,2487.396
S01007246,2014,Count,Hectares,2380.906
S01007247,2014,Count,Hectares,3307.517
S01007248,2014,Count,Hectares,28.289
S01007249,2014,Count,Hectares,26.309
S01007250,2014,Count,Hectares,39.046
S01007251,2014,Count,Hectares,9.967
S01007252,2014,Count,Hectares,26.808
S01007253,2014,Count,Hectares,63.356
S01007254,2014,Count,Hectares,19.751
S01007255,2014,Count,Hectares,8.314
S01007256,2014,Count,Hectares,18.842
S01007257,2014,Count,Hectares,12.167
S01007258,2014,Count,Hectares,40.072
S01007259,2014,Count,Hectares,22.519
S01007260,2014,Count,Hectares,11.704
S01007261,2014,Count,Hectares,24.265
S01007262,2014,Count,Hectares,13.767
S01007263,2014,Count,Hectares,17.396
S01007264,2014,Count,Hectares,70.671
S01007265,2014,Count,Hectares,33.148
S01007266,2014,Count,Hectares,33.32
S01007267,2014,Count,Hectares,6165.15
S01007268,2014,Count,Hectares,5415.596
S01007269,2014,Count,Hectares,644.66
S01007270,2014,Count,Hectares,4522.732
S01007271,2014,Count,Hectares,26.089
S01007272,2014,Count,Hectares,23.101
S01007273,2014,Count,Hectares,25.082
S01007274,2014,Count,Hectares,23.309
S01007275,2014,Count,Hectares,28.602
S01007276,2014,Count,Hectares,28.537
S01007277,2014,Count,Hectares,28.163
S01007278,2014,Count,Hectares,32.718
S01007279,2014,Count,Hectares,27104.464
S01007280,2014,Count,Hectares,30325.144
S01007281,2014,Count,Hectares,8470.024
S01007282,2014,Count,Hectares,46873.547
S01007283,2014,Count,Hectares,2007.582
S01007284,2014,Count,Hectares,15517.946
S01007285,2014,Count,Hectares,30217.533
S01007286,2014,Count,Hectares,147.862
S01007287,2014,Count,Hectares,8752.822
S01007288,2014,Count,Hectares,52598.461
S01007289,2014,Count,Hectares,1709.158
S01007290,2014,Count,Hectares,45.245
S01007291,2014,Count,Hectares,60.468
S01007292,2014,Count,Hectares,33.768
S01007293,2014,Count,Hectares,7.203
S01007294,2014,Count,Hectares,55.986
S01007295,2014,Count,Hectares,14.61
S01007296,2014,Count,Hectares,30.615
S01007297,2014,Count,Hectares,33.211
S01007298,2014,Count,Hectares,21.561
S01007299,2014,Count,Hectares,35.279
S01007300,2014,Count,Hectares,20.751
S01007301,2014,Count,Hectares,4154.268
S01007302,2014,Count,Hectares,22.415
S01007303,2014,Count,Hectares,5789.174
S01007304,2014,Count,Hectares,15396.666
S01007305,2014,Count,Hectares,9043.138
S01007306,2014,Count,Hectares,1507.722
S01007307,2014,Count,Hectares,31655.116
S01007308,2014,Count,Hectares,59332.067
S01007309,2014,Count,Hectares,26116.793
S01007310,2014,Count,Hectares,3494.133
S01007311,2014,Count,Hectares,19200.188
S01007312,2014,Count,Hectares,9819.988
S01007313,2014,Count,Hectares,19995.896
S01007314,2014,Count,Hectares,5772.624
S01007315,2014,Count,Hectares,45.991
S01007316,2014,Count,Hectares,35.743
S01007317,2014,Count,Hectares,1120.097
S01007318,2014,Count,Hectares,24.54
S01007319,2014,Count,Hectares,67.407
S01007320,2014,Count,Hectares,23754.602
S01007321,2014,Count,Hectares,33656.543
S01007322,2014,Count,Hectares,65.349
S01007323,2014,Count,Hectares,37.466
S01007324,2014,Count,Hectares,43205.586
S01007325,2014,Count,Hectares,26361.986
S01007326,2014,Count,Hectares,35356.929
S01007327,2014,Count,Hectares,39.969
S01007328,2014,Count,Hectares,50.631
S01007329,2014,Count,Hectares,20361.311
S01007330,2014,Count,Hectares,18040.455
S01007331,2014,Count,Hectares,5427.536
S01007333,2014,Count,Hectares,92.323
S01007334,2014,Count,Hectares,14.052
S01007335,2014,Count,Hectares,15.208
S01007336,2014,Count,Hectares,26.971
S01007337,2014,Count,Hectares,26.211
S01007338,2014,Count,Hectares,22.061
S01007339,2014,Count,Hectares,61.45
S01007340,2014,Count,Hectares,23.623
S01007341,2014,Count,Hectares,34.918
S01007342,2014,Count,Hectares,72.112
S01007343,2014,Count,Hectares,12089.838
S01007344,2014,Count,Hectares,16.501
S01007346,2014,Count,Hectares,12.818
S01007347,2014,Count,Hectares,32.547
S01007349,2014,Count,Hectares,25.834
S01007350,2014,Count,Hectares,20.674
S01007351,2014,Count,Hectares,5396.248
S01007352,2014,Count,Hectares,26923.889
S01007353,2014,Count,Hectares,8660.862
S01007354,2014,Count,Hectares,73.076
S01007355,2014,Count,Hectares,27180.379
S01007356,2014,Count,Hectares,1394.744
S01007357,2014,Count,Hectares,20382.98
S01007358,2014,Count,Hectares,17660.27
S01007359,2014,Count,Hectares,46.517
S01007360,2014,Count,Hectares,90.435
S01007361,2014,Count,Hectares,51.399
S01007362,2014,Count,Hectares,21.13
S01007363,2014,Count,Hectares,24.712
S01007365,2014,Count,Hectares,38.165
S01007366,2014,Count,Hectares,15.226
S01007367,2014,Count,Hectares,20.294
S01007368,2014,Count,Hectares,10.518
S01007369,2014,Count,Hectares,14.462
S01007370,2014,Count,Hectares,24.565
S01007371,2014,Count,Hectares,16.944
S01007372,2014,Count,Hectares,93.746
S01007373,2014,Count,Hectares,627.18
S01007374,2014,Count,Hectares,33.574
S01007375,2014,Count,Hectares,686.515
S01007376,2014,Count,Hectares,30.537
S01007377,2014,Count,Hectares,2051.222
S01007378,2014,Count,Hectares,3824.392
S01007379,2014,Count,Hectares,13.704
S01007380,2014,Count,Hectares,23.262
S01007381,2014,Count,Hectares,99.563
S01007382,2014,Count,Hectares,47.747
S01007383,2014,Count,Hectares,57.796
S01007384,2014,Count,Hectares,33.629
S01007385,2014,Count,Hectares,27.277
S01007386,2014,Count,Hectares,44.064
S01007387,2014,Count,Hectares,52.994
S01007388,2014,Count,Hectares,21.826
S01007389,2014,Count,Hectares,17.053
S01007391,2014,Count,Hectares,64.061
S01007392,2014,Count,Hectares,26.869
S01007393,2014,Count,Hectares,36.117
S01007394,2014,Count,Hectares,22.051
S01007395,2014,Count,Hectares,16.14
S01007396,2014,Count,Hectares,16.447
S01007397,2014,Count,Hectares,50.972
S01007398,2014,Count,Hectares,11.733
S01007400,2014,Count,Hectares,22.337
S01007401,2014,Count,Hectares,21.633
S01007402,2014,Count,Hectares,19.104
S01007403,2014,Count,Hectares,27.338
S01007404,2014,Count,Hectares,13050.419
S01007405,2014,Count,Hectares,2399.241
S01007406,2014,Count,Hectares,206.148
S01007407,2014,Count,Hectares,21.926
S01007408,2014,Count,Hectares,21.723
S01007409,2014,Count,Hectares,177.511
S01007410,2014,Count,Hectares,10.215
S01007411,2014,Count,Hectares,19.99
S01007412,2014,Count,Hectares,13.681
S01007413,2014,Count,Hectares,81.599
S01007414,2014,Count,Hectares,17.813
S01007415,2014,Count,Hectares,21.264
S01007417,2014,Count,Hectares,31.121
S01007418,2014,Count,Hectares,13.265
S01007419,2014,Count,Hectares,14.939
S01007420,2014,Count,Hectares,3219.519
S01007421,2014,Count,Hectares,12.88
S01007422,2014,Count,Hectares,29.312
S01007423,2014,Count,Hectares,20.346
S01007424,2014,Count,Hectares,23.009
S01007425,2014,Count,Hectares,28.862
S01007426,2014,Count,Hectares,20.974
S01007427,2014,Count,Hectares,9.941
S01007428,2014,Count,Hectares,14.988
S01007429,2014,Count,Hectares,26.903
S01007430,2014,Count,Hectares,20.077
S01007431,2014,Count,Hectares,40.973
S01007432,2014,Count,Hectares,427.422
S01007433,2014,Count,Hectares,3714.661
S01007434,2014,Count,Hectares,14.238
S01007435,2014,Count,Hectares,35.813
S01007436,2014,Count,Hectares,44.653
S01007438,2014,Count,Hectares,12.712
S01007439,2014,Count,Hectares,18.524
S01007440,2014,Count,Hectares,11.981
S01007441,2014,Count,Hectares,13.907
S01007442,2014,Count,Hectares,19.758
S01007443,2014,Count,Hectares,68.121
S01007444,2014,Count,Hectares,281.936
S01007445,2014,Count,Hectares,21.81
S01007446,2014,Count,Hectares,1535.859
S01007447,2014,Count,Hectares,1410.148
S01007448,2014,Count,Hectares,2075.755
S01007449,2014,Count,Hectares,20.574
S01007450,2014,Count,Hectares,16.501
S01007451,2014,Count,Hectares,25.847
S01007452,2014,Count,Hectares,755.146
S01007453,2014,Count,Hectares,19.557
S01007455,2014,Count,Hectares,39.085
S01007456,2014,Count,Hectares,13.628
S01007457,2014,Count,Hectares,30.785
S01007458,2014,Count,Hectares,13.654
S01007459,2014,Count,Hectares,16.458
S01007460,2014,Count,Hectares,38.95
S01007461,2014,Count,Hectares,14.235
S01007462,2014,Count,Hectares,23.695
S01007465,2014,Count,Hectares,17.631
S01007466,2014,Count,Hectares,64.223
S01007467,2014,Count,Hectares,27.728
S01007468,2014,Count,Hectares,18.397
S01007470,2014,Count,Hectares,12.1
S01007471,2014,Count,Hectares,7.286
S01007472,2014,Count,Hectares,9.591
S01007473,2014,Count,Hectares,8.013
S01007474,2014,Count,Hectares,12.662
S01007475,2014,Count,Hectares,28.65
S01007476,2014,Count,Hectares,190.583
S01007477,2014,Count,Hectares,14.265
S01007478,2014,Count,Hectares,31.936
S01007479,2014,Count,Hectares,14.483
S01007480,2014,Count,Hectares,76.836
S01007481,2014,Count,Hectares,41.092
S01007482,2014,Count,Hectares,15.465
S01007483,2014,Count,Hectares,15.393
S01007486,2014,Count,Hectares,14.045
S01007487,2014,Count,Hectares,24.213
S01007488,2014,Count,Hectares,40.431
S01007489,2014,Count,Hectares,46.207
S01007490,2014,Count,Hectares,19.33
S01007491,2014,Count,Hectares,24.094
S01007492,2014,Count,Hectares,70.615
S01007493,2014,Count,Hectares,18.235
S01007495,2014,Count,Hectares,6215.655
S01007496,2014,Count,Hectares,5236.541
S01007497,2014,Count,Hectares,5737.099
S01007498,2014,Count,Hectares,2516.377
S01007499,2014,Count,Hectares,3809.319
S01007501,2014,Count,Hectares,4938.748
S01007502,2014,Count,Hectares,30647.949
S01007503,2014,Count,Hectares,7638.448
S01007504,2014,Count,Hectares,13208.346
S01007506,2014,Count,Hectares,6816.321
S01007507,2014,Count,Hectares,39.566
S01007508,2014,Count,Hectares,4735.251
S01007509,2014,Count,Hectares,7507.554
S01007510,2014,Count,Hectares,6848.663
S01007511,2014,Count,Hectares,42.994
S01007512,2014,Count,Hectares,4157.212
S01007513,2014,Count,Hectares,36.138
S01007514,2014,Count,Hectares,27.55
S01007515,2014,Count,Hectares,37.825
S01007516,2014,Count,Hectares,19.668
S01007517,2014,Count,Hectares,28.851
S01007518,2014,Count,Hectares,31.162
S01007519,2014,Count,Hectares,36292.435
S01007520,2014,Count,Hectares,10422.461
S01007521,2014,Count,Hectares,17183.134
S01007522,2014,Count,Hectares,100.964
S01007523,2014,Count,Hectares,11011.227
S01007524,2014,Count,Hectares,8497.854
S01007525,2014,Count,Hectares,908.96
S01007526,2014,Count,Hectares,36.367
S01007527,2014,Count,Hectares,29.287
S01007528,2014,Count,Hectares,25.516
S01007529,2014,Count,Hectares,48.936
S01007530,2014,Count,Hectares,5360.785
S01007531,2014,Count,Hectares,8016.833
S01007532,2014,Count,Hectares,3763.198
S01007533,2014,Count,Hectares,3175.559
S01007534,2014,Count,Hectares,40.188
S01007535,2014,Count,Hectares,47.577
S01007536,2014,Count,Hectares,32.682
S01007537,2014,Count,Hectares,62.504
S01007538,2014,Count,Hectares,6814.965
S01007539,2014,Count,Hectares,31.918
S01007540,2014,Count,Hectares,36.441
S01007541,2014,Count,Hectares,45.171
S01007542,2014,Count,Hectares,22.49
S01007543,2014,Count,Hectares,46.467
S01007544,2014,Count,Hectares,9747.012
S01007545,2014,Count,Hectares,6600.717
S01007546,2014,Count,Hectares,3310.026
S01007548,2014,Count,Hectares,1473.11
S01007549,2014,Count,Hectares,4319.766
S01007550,2014,Count,Hectares,12450.805
S01007551,2014,Count,Hectares,52750.548
S01007552,2014,Count,Hectares,4804.023
S01007553,2014,Count,Hectares,50.92
S01007555,2014,Count,Hectares,8229.34
