"LSOA11CD","LSOA11NM","RUC11CD","RUC11","FID","Mid-2017 population","Area Sq Km","People per Sq Km","LSOA Name (Eng)","LSOA Name - 
ONS classification","Local Authority Name (Eng)","WIMD 2014 Overall Rank(r)","WIMD 2014 Overall Decile","WIMD 2014 Overall Quintile","WIMD 2014 Overall Quartile"
"W01001356","Caerphilly 006A","C1","Urban city and town",34033,"1245","0.44380000000000003","2805.3177106804865","Crumlin 1","Caerphilly 006A","Caerphilly",1661,9,5,4
"W01001546","Monmouthshire 002A","C1","Urban city and town",34034,"1481","0.63439999999999996","2334.4892812105927","Cantref 2","Monmouthshire 002A","Monmouthshire",404,3,2,1
"W01001445","Blaenau Gwent 005C","C1","Urban city and town",34035,"1431","3.2941000000000003","434.41304149843654","Blaina 3","Blaenau Gwent 005C","Blaenau Gwent",606,4,2,2
"W01001504","Torfaen 013A","C1","Urban city and town",34036,"2354","1.0537000000000001","2234.0324570560879","Llantarnam 1","Torfaen 013A","Torfaen",771,5,3,2
"W01001505","Torfaen 013B","C1","Urban city and town",34037,"2081","5.5072999999999999","377.86211028997877","Llantarnam 2","Torfaen 013B","Torfaen",1358,8,4,3
"W01001506","Torfaen 010A","C1","Urban city and town",34038,"1597","1.1893","1342.8066930126965","Llantarnam 3","Torfaen 010A","Torfaen",273,2,1,1
"W01001507","Torfaen 008D","C1","Urban city and town",34039,"2032","2.0116999999999998","1010.090967838147","Llanyrafon North","Torfaen 008D","Torfaen",1286,7,4,3
"W01001508","Torfaen 013C","C1","Urban city and town",34040,"1179","1.0079","1169.7589046532394","Llanyrafon South 1","Torfaen 013C","Torfaen",1499,8,4,4
"W01001509","Torfaen 013D","D1","Rural town and fringe",34041,"1446","3.4337","421.12007455514458","Llanyrafon South 2","Torfaen 013D","Torfaen",1841,10,5,4
"W01001510","Torfaen 005A","C1","Urban city and town",34042,"1580","4.5783999999999994","345.09872444522108","New Inn 1","Torfaen 005A","Torfaen",1008,6,3,3
"W01001511","Torfaen 005B","C1","Urban city and town",34043,"1595","0.53990000000000005","2954.2507871828116","New Inn 2","Torfaen 005B","Torfaen",1006,6,3,3
"W01001512","Torfaen 005C","C1","Urban city and town",34044,"1265","0.30570000000000003","4138.0438338240101","New Inn 3","Torfaen 005C","Torfaen",1836,10,5,4
"W01001513","Torfaen 005D","C1","Urban city and town",34045,"1464","6.0198999999999998","243.19340852838087","New Inn 4","Torfaen 005D","Torfaen",1754,10,5,4
"W01001514","Torfaen 006A","C1","Urban city and town",34046,"1097","0.34570000000000001","3173.2716227943301","Panteg 1","Torfaen 006A","Torfaen",1529,9,5,4
"W01001515","Torfaen 006B","C1","Urban city and town",34047,"1498","0.86209999999999998","1737.6174457719524","Panteg 2","Torfaen 006B","Torfaen",1223,7,4,3
"W01001516","Torfaen 006C","C1","Urban city and town",34048,"1398","0.63419999999999999","2204.3519394512773","Panteg 3","Torfaen 006C","Torfaen",399,3,2,1
"W01001517","Torfaen 006D","C1","Urban city and town",34049,"2564","0.97920000000000007","2618.4640522875816","Panteg 4","Torfaen 006D","Torfaen",1467,8,4,4
"W01001518","Torfaen 006E","C1","Urban city and town",34050,"1100","0.40179999999999999","2737.68043802887","Panteg 5","Torfaen 006E","Torfaen",1604,9,5,4
"W01001519","Torfaen 007A","C1","Urban city and town",34051,"1312","0.26440000000000002","4962.1785173978815","Pontnewydd 1","Torfaen 007A","Torfaen",138,1,1,1
"W01001520","Torfaen 007B","C1","Urban city and town",34052,"1685","1.2579","1339.5341442086017","Pontnewydd 2","Torfaen 007B","Torfaen",983,6,3,3
"W01001521","Torfaen 007C","C1","Urban city and town",34053,"1390","0.44569999999999999","3118.6897015929999","Pontnewydd 3","Torfaen 007C","Torfaen",682,4,2,2
"W01001522","Torfaen 007D","C1","Urban city and town",34054,"1671","0.39369999999999999","4244.3484886969773","Pontnewydd 4","Torfaen 007D","Torfaen",645,4,2,2
"W01001523","Torfaen 004C","C1","Urban city and town",34055,"1475","3.6093999999999999","408.65517814595222","Pontnewynydd","Torfaen 004C","Torfaen",753,4,2,2
"W01001524","Torfaen 004D","C1","Urban city and town",34056,"1887","1.2233000000000001","1542.5488432927327","Pontypool","Torfaen 004D","Torfaen",641,4,2,2
"W01001525","Torfaen 003A","C1","Urban city and town",34057,"1729","2.0556000000000001","841.11694882272809","St. Cadocs and Penygarn","Torfaen 003A","Torfaen",314,2,1,1
"W01001526","Torfaen 010B","C1","Urban city and town",34058,"1415","0.24199999999999999","5847.1074380165292","St. Dials 1","Torfaen 010B","Torfaen",226,2,1,1
"W01001527","Torfaen 010C","C1","Urban city and town",34059,"1227","0.25420000000000004","4826.907946498819","St. Dials 2","Torfaen 010C","Torfaen",491,3,2,2
"W01001528","Torfaen 010D","C1","Urban city and town",34060,"1274","1.3287","958.83194099495745","St. Dials 3","Torfaen 010D","Torfaen",688,4,2,2
"W01001529","Torfaen 003B","C1","Urban city and town",34061,"2133","0.78969999999999996","2701.0257059642904","Snatchwood","Torfaen 003B","Torfaen",364,2,1,1
"W01001530","Torfaen 003C","C1","Urban city and town",34062,"1904","0.30769999999999997","6187.8453038674043","Trevethin 1","Torfaen 003C","Torfaen",35,1,1,1
"W01001531","Torfaen 003D","C1","Urban city and town",34063,"1700","2.6080000000000001","651.84049079754595","Trevethin 2","Torfaen 003D","Torfaen",402,3,2,1
"W01001532","Torfaen 010E","C1","Urban city and town",34064,"1743","0.28749999999999998","6062.608695652174","Two Locks 1","Torfaen 010E","Torfaen",274,2,1,1
"W01001533","Torfaen 012B","C1","Urban city and town",34065,"1586","10.291700000000001","154.10476403315292","Two Locks 2","Torfaen 012B","Torfaen",1741,10,5,4
"W01001534","Torfaen 012C","C1","Urban city and town",34066,"1475","0.98540000000000005","1496.854069413436","Two Locks 3","Torfaen 012C","Torfaen",986,6,3,3
"W01001535","Torfaen 012D","C1","Urban city and town",34067,"1250","0.95180000000000009","1313.3011136793443","Two Locks 4","Torfaen 012D","Torfaen",1136,6,3,3
"W01001536","Torfaen 009C","C1","Urban city and town",34068,"1245","0.38400000000000001","3242.1875","Upper Cwmbran 1","Torfaen 009C","Torfaen",78,1,1,1
"W01001537","Torfaen 007E","C1","Urban city and town",34069,"1179","3.7075999999999998","317.9954687668573","Upper Cwmbran 2","Torfaen 007E","Torfaen",1523,8,4,4
"W01001538","Torfaen 009D","C1","Urban city and town",34070,"1346","0.3135","4293.4609250398726","Upper Cwmbran 3","Torfaen 009D","Torfaen",243,2,1,1
"W01001539","Torfaen 009E","C1","Urban city and town",34071,"1439","0.33929999999999999","4241.0845859121719","Upper Cwmbran 4","Torfaen 009E","Torfaen",526,3,2,2
"W01001540","Torfaen 004E","C1","Urban city and town",34072,"1226","0.39079999999999998","3137.1545547594678","Wainfelin 1","Torfaen 004E","Torfaen",1377,8,4,3
"W01001541","Torfaen 004F","C1","Urban city and town",34073,"1170","7.266","161.02394715111478","Wainfelin 2","Torfaen 004F","Torfaen",665,4,2,2
"W01001542","Monmouthshire 009A","E1","Rural village and dispersed",34074,"2146","23.417800000000003","91.639692883191401","Caerwent","Monmouthshire 009A","Monmouthshire",1481,8,4,4
"W01001543","Monmouthshire 009B","C1","Urban city and town",34075,"1785","1.1929000000000001","1496.3534244278649","Caldicot Castle 1","Monmouthshire 009B","Monmouthshire",1813,10,5,4
"W01001545","Monmouthshire 001A","C1","Urban city and town",34076,"1496","6.7249999999999996","222.45353159851302","Cantref 1","Monmouthshire 001A","Monmouthshire",1686,9,5,4
"W01001357","Caerphilly 006B","C1","Urban city and town",34077,"1652","5.4583000000000004","302.65833684480515","Crumlin 2","Caerphilly 006B","Caerphilly",1170,7,4,3
"W01001548","Monmouthshire 001B","E1","Rural village and dispersed",34078,"2174","118.25190000000001","18.384482617192621","Crucorney","Monmouthshire 001B","Monmouthshire",1217,7,4,3
"W01001446","Blaenau Gwent 002A","C1","Urban city and town",34079,"1379","4.4162999999999997","312.2523379299414","Brynmawr 1","Blaenau Gwent 002A","Blaenau Gwent",945,5,3,2
"W01001358","Caerphilly 006C","D1","Rural town and fringe",34080,"1522","2.1238999999999999","716.60624323179059","Crumlin 3","Caerphilly 006C","Caerphilly",276,2,1,1
"W01001549","Monmouthshire 007A","E1","Rural village and dispersed",34081,"1448","55.7455","25.975190822577606","Devauden","Monmouthshire 007A","Monmouthshire",1638,9,5,4
"W01001447","Blaenau Gwent 002B","C1","Urban city and town",34082,"1569","0.55230000000000001","2840.8473655621942","Brynmawr 2","Blaenau Gwent 002B","Blaenau Gwent",241,2,1,1
"W01001359","Caerphilly 006D","C1","Urban city and town",34083,"1572","4.9428000000000001","318.03835882495753","Crumlin 4","Caerphilly 006D","Caerphilly",935,5,3,2
"W01001551","Monmouthshire 010C","C1","Urban city and town",34084,"1168","0.2336","5000","Dewstow & Green Lane 2","Monmouthshire 010C","Monmouthshire",810,5,3,2
"W01001448","Blaenau Gwent 002C","C1","Urban city and town",34085,"1203","0.49329999999999996","2438.6782890735863","Brynmawr 3","Blaenau Gwent 002C","Blaenau Gwent",541,3,2,2
"W01001360","Caerphilly 002A","E1","Rural village and dispersed",34086,"1336","14.603299999999999","91.486170933966989","Darren Valley 1","Caerphilly 002A","Caerphilly",785,5,3,2
"W01001552","Monmouthshire 004A","C1","Urban city and town",34087,"1563","4.5796999999999999","341.28873070288449","Dixton with Osbaston","Monmouthshire 004A","Monmouthshire",1861,10,5,4
"W01001306","Merthyr Tydfil 003D","C1","Urban city and town",34088,"1544","1.4631000000000001","1055.2935547809445","Park 2","Merthyr Tydfil 003D","Merthyr Tydfil",1401,8,4,3
"W01001449","Blaenau Gwent 002D","C1","Urban city and town",34089,"1394","0.36109999999999998","3860.4264746607591","Brynmawr 4","Blaenau Gwent 002D","Blaenau Gwent",530,3,2,2
"W01001361","Caerphilly 002B","E1","Rural village and dispersed",34090,"1201","5.0675999999999997","236.99581656010736","Darren Valley 2","Caerphilly 002B","Caerphilly",126,1,1,1
"W01001553","Monmouthshire 004B","C1","Urban city and town",34091,"2921","5.6519000000000004","516.8173534563598","Drybridge 1","Monmouthshire 004B","Monmouthshire",1382,8,4,3
"W01001307","Merthyr Tydfil 004C","C1","Urban city and town",34092,"1577","0.30990000000000001","5088.7383026782836","Park 3","Merthyr Tydfil 004C","Merthyr Tydfil",175,1,1,1
"W01001450","Blaenau Gwent 007A","D1","Rural town and fringe",34093,"1272","2.1509999999999998","591.35285913528594","Cwm 1","Blaenau Gwent 007A","Blaenau Gwent",568,3,2,2
"W01001362","Caerphilly 003C","C1","Urban city and town",34094,"2104","1.0234000000000001","2055.8921242915771","Gilfach","Caerphilly 003C","Caerphilly",557,3,2,2
"W01001554","Monmouthshire 004C","C1","Urban city and town",34095,"1814","4.5347","400.02646261053656","Drybridge 2","Monmouthshire 004C","Monmouthshire",1550,9,5,4
"W01001308","Merthyr Tydfil 008D","C1","Urban city and town",34096,"1311","0.2802","4678.8008565310492","Penydarren 1","Merthyr Tydfil 008D","Merthyr Tydfil",14,1,1,1
"W01001451","Blaenau Gwent 007B","D1","Rural town and fringe",34097,"1399","5.1016000000000004","274.22769327269873","Cwm 2","Blaenau Gwent 007B","Blaenau Gwent",237,2,1,1
"W01001363","Caerphilly 012A","C1","Urban city and town",34098,"1742","1.0582","1646.1916461916462","Hengoed (Caerphilly) 1","Caerphilly 012A","Caerphilly",501,3,2,2
"W01001364","Caerphilly 012B","C1","Urban city and town",34099,"1887","0.39860000000000001","4734.0692423482187","Hengoed (Caerphilly) 2","Caerphilly 012B","Caerphilly",88,1,1,1
"W01001365","Caerphilly 012C","C1","Urban city and town",34100,"2061","0.61429999999999996","3355.0382549243045","Hengoed (Caerphilly) 3","Caerphilly 012C","Caerphilly",698,4,2,2
"W01001366","Caerphilly 019A","D1","Rural town and fringe",34101,"1689","3.7507000000000001","450.31594102434212","Llanbradach 1","Caerphilly 019A","Caerphilly",974,6,3,3
"W01001367","Caerphilly 019B","D1","Rural town and fringe",34102,"1521","1.6699000000000002","910.83298401101854","Llanbradach 2","Caerphilly 019B","Caerphilly",917,5,3,2
"W01001368","Caerphilly 019C","D1","Rural town and fringe",34103,"1512","0.8085","1870.1298701298701","Llanbradach 3","Caerphilly 019C","Caerphilly",377,2,1,1
"W01001369","Caerphilly 012D","C1","Urban city and town",34104,"2210","7.5214999999999996","293.82437013893508","Maesycwmmer","Caerphilly 012D","Caerphilly",976,6,3,3
"W01001370","Caerphilly 023A","C1","Urban city and town",34105,"1811","0.59279999999999999","3054.9932523616735","Morgan Jones 1","Caerphilly 023A","Caerphilly",840,5,3,2
"W01001371","Caerphilly 022A","C1","Urban city and town",34106,"1590","0.82669999999999999","1923.3095439700012","Morgan Jones 2","Caerphilly 022A","Caerphilly",220,2,1,1
"W01001372","Caerphilly 022B","C1","Urban city and town",34107,"1879","0.62209999999999999","3020.414724320849","Morgan Jones 3","Caerphilly 022B","Caerphilly",1125,6,3,3
"W01001373","Caerphilly 022C","C1","Urban city and town",34108,"2045","0.623","3282.5040128410915","Morgan Jones 4","Caerphilly 022C","Caerphilly",949,5,3,2
"W01001374","Caerphilly 001A","D1","Rural town and fringe",34109,"1521","1.8674999999999999","814.45783132530119","Moriah 1","Caerphilly 001A","Caerphilly",428,3,2,1
"W01001375","Caerphilly 001B","D1","Rural town and fringe",34110,"1502","1.21","1241.3223140495868","Moriah 2","Caerphilly 001B","Caerphilly",229,2,1,1
"W01001376","Caerphilly 001C","D1","Rural town and fringe",34111,"1533","2.2299000000000002","687.4747746535719","Moriah 3","Caerphilly 001C","Caerphilly",62,1,1,1
"W01001377","Caerphilly 013A","C1","Urban city and town",34112,"1585","7.907","200.45529277855064","Nelson 1","Caerphilly 013A","Caerphilly",1232,7,4,3
"W01001378","Caerphilly 013B","C1","Urban city and town",34113,"1514","1.9365999999999999","781.78250542187345","Nelson 2","Caerphilly 013B","Caerphilly",473,3,2,1
"W01001379","Caerphilly 013C","C1","Urban city and town",34114,"1586","1.1427","1387.9408418657565","Nelson 3","Caerphilly 013C","Caerphilly",1431,8,4,3
"W01001380","Caerphilly 010A","C1","Urban city and town",34115,"1845","2.1166999999999998","871.63981669580016","Newbridge 1","Caerphilly 010A","Caerphilly",1122,6,3,3
"W01001381","Caerphilly 010B","C1","Urban city and town",34116,"1598","5.6237000000000004","284.15456016501588","Newbridge 2","Caerphilly 010B","Caerphilly",146,1,1,1
"W01001382","Caerphilly 010C","C1","Urban city and town",34117,"1625","1.2304000000000002","1320.708712613784","Newbridge 3","Caerphilly 010C","Caerphilly",1435,8,4,4
"W01001383","Caerphilly 010D","C1","Urban city and town",34118,"1523","1.3943000000000001","1092.3043821272322","Newbridge 4","Caerphilly 010D","Caerphilly",850,5,3,2
"W01001384","Caerphilly 002C","D1","Rural town and fringe",34119,"1628","2.5312999999999999","643.14778967329039","New Tredegar 1","Caerphilly 002C","Caerphilly",632,4,2,2
"W01001385","Caerphilly 002D","D1","Rural town and fringe",34120,"1532","6.4885000000000002","236.11004084148877","New Tredegar 2","Caerphilly 002D","Caerphilly",245,2,1,1
"W01001386","Caerphilly 002E","D1","Rural town and fringe",34121,"1589","0.62109999999999999","2558.3641925615843","New Tredegar 3","Caerphilly 002E","Caerphilly",70,1,1,1
"W01001387","Caerphilly 007C","C1","Urban city and town",34122,"1363","0.87349999999999994","1560.3892386949055","Pengam 1","Caerphilly 007C","Caerphilly",353,2,1,1
"W01001388","Caerphilly 007D","C1","Urban city and town",34123,"1829","1.1257999999999999","1624.6224906732991","Pengam 2","Caerphilly 007D","Caerphilly",422,3,2,1
"W01001389","Caerphilly 007E","C1","Urban city and town",34124,"1124","0.36849999999999999","3050.2035278154681","Pengam 3","Caerphilly 007E","Caerphilly",1068,6,3,3
"W01001390","Caerphilly 006E","C1","Urban city and town",34125,"1976","2.0306999999999999","973.06347564879104","Penmaen 1","Caerphilly 006E","Caerphilly",1711,9,5,4
"W01001391","Caerphilly 006F","C1","Urban city and town",34126,"1633","0.45579999999999998","3582.7117156647655","Penmaen 2","Caerphilly 006F","Caerphilly",885,5,3,2
"W01001392","Caerphilly 009D","C1","Urban city and town",34127,"1780","2.3075999999999999","771.3641879008494","Penmaen 3","Caerphilly 009D","Caerphilly",1503,8,4,4
"W01001393","Caerphilly 019D","C1","Urban city and town",34128,"1324","0.34749999999999998","3810.0719424460435","Penyrheol (Caerphilly) 1","Caerphilly 019D","Caerphilly",382,2,1,1
"W01001394","Caerphilly 023B","C1","Urban city and town",34129,"1345","0.57909999999999995","2322.5695044033846","Penyrheol (Caerphilly) 2","Caerphilly 023B","Caerphilly",1842,10,5,4
"W01001555","Monmouthshire 006A","D1","Rural town and fringe",34130,"1113","18.879200000000001","58.953769227509639","Goetre Fawr 1","Monmouthshire 006A","Monmouthshire",1712,9,5,4
"W01001556","Monmouthshire 006B","D1","Rural town and fringe",34131,"1173","2.9487999999999999","397.78893109061318","Goetre Fawr 2","Monmouthshire 006B","Monmouthshire",1065,6,3,3
"W01001557","Monmouthshire 001C","C1","Urban city and town",34132,"1854","1.1279000000000001","1643.7627449241952","Grofield","Monmouthshire 001C","Monmouthshire",803,5,3,2
"W01001558","Monmouthshire 002C","C1","Urban city and town",34133,"1542","0.36130000000000001","4267.9213949626346","Lansdown","Monmouthshire 002C","Monmouthshire",739,4,2,2
"W01001559","Monmouthshire 008A","C1","Urban city and town",34134,"1381","0.41700000000000004","3311.7505995203833","Larkfield","Monmouthshire 008A","Monmouthshire",1449,8,4,4
"W01001560","Monmouthshire 006C","E1","Rural village and dispersed",34135,"1406","41.957299999999996","33.510259239750894","Llanbadoc","Monmouthshire 006C","Monmouthshire",1546,9,5,4
"W01001561","Monmouthshire 003A","D1","Rural town and fringe",34136,"1503","3.8383999999999996","391.56940391829932","Llanelly Hill 1","Monmouthshire 003A","Monmouthshire",1855,10,5,4
"W01001562","Monmouthshire 003B","E1","Rural village and dispersed",34137,"1473","12.9719","113.55314179110231","Llanelly Hill 2","Monmouthshire 003B","Monmouthshire",914,5,3,2
"W01001563","Monmouthshire 003C","D1","Rural town and fringe",34138,"1142","1.4437","791.02306573387818","Llanelly Hill 3","Monmouthshire 003C","Monmouthshire",1463,8,4,4
"W01001564","Monmouthshire 003D","C1","Urban city and town",34139,"2763","29.583500000000001","93.396656920242705","Castle & Llanfoist Fawr","Monmouthshire 003D","Monmouthshire",1042,6,3,3
"W01001565","Monmouthshire 006D","E1","Rural village and dispersed",34140,"1895","64.597399999999993","29.335546012687821","Llangybi Fawr","Monmouthshire 006D","Monmouthshire",1524,8,4,4
"W01001566","Monmouthshire 005A","E1","Rural village and dispersed",34141,"1244","43.049499999999995","28.89696744445348","Llanover 1","Monmouthshire 005A","Monmouthshire",854,5,3,2
"W01001567","Monmouthshire 005B","E1","Rural village and dispersed",34142,"1042","34.850000000000001","29.899569583931132","Llanover 2","Monmouthshire 005B","Monmouthshire",1120,6,3,3
"W01001568","Monmouthshire 005C","E1","Rural village and dispersed",34143,"1807","95.959599999999995","18.83084131238563","Llantilio Crossenny","Monmouthshire 005C","Monmouthshire",1328,7,4,3
"W01001569","Monmouthshire 003E","D1","Rural town and fringe",34144,"1463","8.3123000000000005","176.00423468835339","Llanwenarth Ultra","Monmouthshire 003E","Monmouthshire",1350,8,4,3
"W01001571","Monmouthshire 001D","C1","Urban city and town",34145,"1276","18.197700000000001","70.118751270764989","Mardy 2","Monmouthshire 001D","Monmouthshire",1253,7,4,3
"W01001572","Monmouthshire 011A","D1","Rural town and fringe",34146,"1670","0.76749999999999996","2175.8957654723126","Mill 1","Monmouthshire 011A","Monmouthshire",1562,9,5,4
"W01001573","Monmouthshire 011B","D1","Rural town and fringe",34147,"1485","10.9368","135.7801184990125","Mill 2","Monmouthshire 011B","Monmouthshire",1767,10,5,4
"W01001574","Monmouthshire 011C","D1","Rural town and fringe",34148,"1399","0.89450000000000007","1564.0022358859696","Mill 3","Monmouthshire 011C","Monmouthshire",1757,10,5,4
"W01001575","Monmouthshire 005D","E1","Rural village and dispersed",34149,"1262","44.635399999999997","28.273522809250061","Mitchel Troy","Monmouthshire 005D","Monmouthshire",1528,8,4,4
"W01001576","Monmouthshire 004D","C1","Urban city and town",34150,"1070","0.21210000000000001","5044.7901933050443","Overmonnow 1","Monmouthshire 004D","Monmouthshire",1230,7,4,3
